0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3707	0	0.158489	0	0	0	0.933693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58428	0	1.07324	0	0	0.789627	0	1.11299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1.54037	0	1.45687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639122	0	0.313375	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813357	0	0	0	0	2.35542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1.13226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.323984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.524197	1.11342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0515324	0.116732	0.0835469	0.018893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637119	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988476	0.708671	1.60529	1.14893	0.259816	0.0185639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1.37385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322241	0	0	0	0	0	0	0	0	0.0189284	0.429498	3.07921	6.97507	4.99217	1.12891	0.0806609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249457	0	0	0	
0	1.2511	0	0	0	0	0	1.48605	0	0	0	0	0	0	0	0	0	0	0	0	0.853241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025986	0	4.22732	9.57579	6.85354	1.54984	0.110736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22557	0	0	0	0	0	
0	0	0	0.0559481	0	0	0	0	0	0	0	0	0	0.736862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.852022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112719	0.255766	1.83367	4.15366	2.97284	0.672269	0.0480337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.455928	0	0	1.46231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523971	0	0	0	0	1.63324	0	0	0	1.68062	0.25131	1.27182	0.407436	1.2461	0.353182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385002	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1.30284	0	0	0	0.234832	0	0	0	0	0	0	0	0	0	0	0	0.494601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108825	0.0246512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0.479876	0	0.0262383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21036	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422345	0	0	0	0	0	0.321063	0	1.16417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509638	0	0	0	0	0	0	0	0	0	0	1.60595	0	0	1.12405	0	0	0	0	
0	0	0	0	0	1.57331	0	0	0	0	0	0	0.704088	0	0	0	0	0.577815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0.0193897	0.0475163	0.0760495	0.0794936	0.0542687	0.0241963	0	0	0	0	0.86718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554348	0	0	0	0	0	0	0	0	0	0	0	0	2.10375	0	0	0	0	0	0	0	0	0.978022	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.867556	0.0395123	0.148259	0.363323	0.581496	0.60783	0.414954	0.185012	0.0538741	0.0102457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206479	0	0.559039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.0343444	0.406358	0.740379	1.81437	2.90388	3.03539	2.0722	0.923913	0.269037	0.0511653	0	0	0	1.13034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584987	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0.0127334	0.112014	1.5076	2.41473	5.91752	9.47095	9.89986	6.75844	3.01332	0.877458	0.166874	0.0207269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622453	0	0	0	0	0	0	0	0.419935	0	0	0.608341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0.558776	0.0271232	0.238598	1.3708	5.14357	11.6	20.1739	21.0875	14.396	6.41862	1.86906	0	0.04415	0	0	0	0	0	0	0	0	0.60279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5252	0	0.761424	0	0	0	0	0	0	0	1.32969	0	0	0	0	0	0	0	0	0.0784612	0	0	0	0	0	0	0	0	0	1.046	
0	0	0	0	0	0	0.990758	0.0377327	0.331928	1.90701	7.15554	17.5353	28.0652	29.3361	20.0272	8.92934	2.60016	0.494497	0.0614198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207332	0	0	0	0	0	0	0	0.535542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0.034283	0.301581	1.73266	6.50133	15.5711	25.8899	26.654	18.1962	8.11296	3.48476	0.449287	0.0558044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.749019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0.739136	0.0203432	0.178956	1.02814	3.85784	9.454	16.5046	15.8163	9.22411	4.81417	1.40185	0.266603	0.0331139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.0693537	0	1.49509	3.66386	5.86398	6.12954	4.18452	1.86571	0.543283	0.103321	0.0128332	0.588427	0	0	0	0	0	0	0	0	0	0	0	0	0.856236	0	0	1.55683	0	0	0.745888	0	0	0	0	0.0138824	0	0	0	0	0	0	0.0922216	0	0	0	0	0	0	0	0	1.32332	0	0	0	0	0	0	0	0	0.226441	0	0	0	
1.47345	0	0	0	0	0	0	0	0.017554	0.100852	0.378419	0.927352	1.48422	1.55144	1.05913	0.472226	0.137509	0.0261514	0	0	0	0	0	0	0.896735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0.0166713	0.0625548	0.153296	0.24535	0.256461	0.175081	0.0780616	0.022731	0	0	0	0	0	0.76371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18561	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0.0165501	1.06593	0.0276879	0.018902	0	0	0	0	0	0	0	0	0.0578007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147844	0	0	0	0	0	0	0	0	0	0.917678	0	0.979635	0	0	0	0	0	0	0	0.129417	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0.387648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21617	0	0	0	0	0	0	0	0	0	0	0	0.53318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113141	0.115524	0.253666	0.119779	0.0121629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212017	0	0	0	0	0	0	0	0	0	0	0.247667	0.244776	4.50123	4.45025	2.59138	0.263139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239844	1.13881	11.628	25.6172	12.0563	1.22424	0.0267334	0	0	0	0	0	0.94634	0	0	0	0.298332	0	0	0	0	
0	0	0	0	0	0	0	0	0.744896	0	0.324044	0	0.813334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564027	0	0.537598	0	1.27389	0	0	0	0	0	0	0.542226	0	0	0	0.581455	0	0	0	0.0239963	1.13937	11.6338	24.611	12.0623	1.22485	0.0267467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0.963086	0.849287	0	0	0	0	0	0	0.464694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746005	0	0.24514	2.50305	5.49613	2.59524	0.263531	0	0	0	0	0	0	0	0	0	0	0	2.91406	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188228	0	0	0	0	0	0	0.0113421	0.115811	0.254295	0.120077	0.0121931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0.893434	0	0	0	0.208514	0	0	0	0	0	0	0	0	0.257531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
