0	0	0	0	0.732919	0	0	0	0	0	0	0	0.752085	0	0.0230077	0	0	0	0	0	0	0	0.819586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167958	0	0	0	0	0	0	0	0	
0	0	0	1.09424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5345	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46906	0	0	0	0	0	0	0	0	0.250307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990343	0	0	0	0	0	0	0	0	0	0	0	0.790491	0	0	0	0	0	0.297394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.477254	0	0	0	0	0	0	0	0	1.09935	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0.0185173	0.0206065	1.0423	0.0114181	0	0	0	0	0.95495	0	0.278491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.924163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0.0130385	0.0324278	0.0616859	0.0897498	0.0998757	0.085009	0.0553412	0.0275557	0.514358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70088	1.07145	0	0	0	0	0	
0	0	0	0	0.0148646	0.0483351	0.120213	0.228676	0.332712	0.370249	0.315137	0.205155	0.102152	0.0389034	0.011332	0	0	0	0.878474	0	0	0	0	0	0	0	0.145552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.059189	0	0	0.0421469	0.137049	0.340852	0.648386	0.943368	1.0498	0.893537	0.581696	0.28964	0.788291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166373	0	0	0	0	0	0	0	0	0	0.330697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26725	0	0	0	0	0	0	0	0	0	
0	0	0	0.0214994	0.314673	0.297213	0.739192	1.40613	0.422016	2.27667	1.93778	1.2615	0.628132	0.239218	0.0696809	0.0155243	0	0	0	0	1.81472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0.551103	0.0356613	0.15161	0.492991	1.22611	1.74852	3.39347	2.39987	3.21422	2.09247	1.00658	0.396793	0.115581	0.0257504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19777	0	0	0	0	0	0	0	0	
